Src IP Addr,Dst IP Addr,Date first seen,Date first seen timestamp,Duration,Proto,Src Pt,Dst Pt,Packets,Bytes
       10.0.0.101,    92.62.115.177, 2021-05-14 00:05:27.977, 1620943527.977,    10.406, TCP  ,  49903,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:05:42.352, 1620943542.352,    10.421, TCP  ,  49907,     80,        5,      160
     20.83.81.160,       10.0.0.101, 2021-05-14 00:05:43.028, 1620943543.028,     1.289, TCP  ,    443,  49908,       46,    24952
    52.114.77.164,       10.0.0.101, 2021-05-14 00:05:44.065, 1620943544.065,     0.578, TCP  ,    443,  49909,       12,     4718
    52.114.77.164,       10.0.0.101, 2021-05-14 00:05:46.034, 1620943546.034,     0.608, TCP  ,    443,  49911,       12,     4718
    52.114.77.164,       10.0.0.101, 2021-05-14 00:05:47.831, 1620943547.831,     0.589, TCP  ,    443,  49912,       12,     4718
    92.62.115.177,       10.0.0.101, 2021-05-14 00:05:30.931, 1620943530.931,    10.406, TCP  ,     80,  49903,        4,       80
       10.0.0.101,         10.0.0.2, 2021-05-14 00:06:53.151, 1620943613.151,     0.000, UDP  ,  57966,     53,        1,       40
         10.0.0.2,       10.0.0.101, 2021-05-14 00:06:53.151, 1620943613.151,     0.000, UDP  ,     53,  57966,        1,      116
       10.0.0.101,         10.0.0.2, 2021-05-14 00:06:53.152, 1620943613.152,     0.000, UDP  ,  56976,     53,        1,       34
         10.0.0.2,       10.0.0.101, 2021-05-14 00:06:53.152, 1620943613.152,     0.000, UDP  ,     53,  56976,        1,      109
    184.86.166.51,       10.0.0.101, 2021-05-14 00:05:59.756, 1620943559.756,     0.213, TCP  ,    443,  49917,       13,     6504
    13.107.246.57,       10.0.0.101, 2021-05-14 00:05:58.907, 1620943558.907,     0.189, TCP  ,    443,  49914,       13,     4623
       10.0.0.101,    184.86.166.51, 2021-05-14 00:05:59.721, 1620943559.721,     0.248, TCP  ,  49917,    443,        9,      772
       10.0.0.101,    13.107.246.57, 2021-05-14 00:05:58.873, 1620943558.873,     0.234, TCP  ,  49914,    443,       14,      840
       10.0.0.101,    40.126.26.132, 2021-05-14 00:05:59.046, 1620943559.046,     0.692, TCP  ,  49915,    443,       17,     5762
       10.0.0.101,    92.62.115.177, 2021-05-14 00:05:56.743, 1620943556.743,    10.390, TCP  ,  49913,     80,        5,      160
    40.126.26.132,       10.0.0.101, 2021-05-14 00:05:59.128, 1620943559.128,     0.610, TCP  ,    443,  49915,       25,    18893
    92.62.115.177,       10.0.0.101, 2021-05-14 00:05:45.326, 1620943545.326,    10.413, TCP  ,     80,  49907,        4,       80
       10.0.0.101,    92.62.115.177, 2021-05-14 00:06:11.102, 1620943571.102,    10.421, TCP  ,  49918,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:05:59.681, 1620943559.681,    10.419, TCP  ,     80,  49913,        4,       80
       10.0.0.101,    92.62.115.177, 2021-05-14 00:06:25.493, 1620943585.493,    10.436, TCP  ,  49919,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:06:14.075, 1620943574.075,    10.402, TCP  ,     80,  49918,        4,       80
       10.0.0.101,         10.0.0.2, 2021-05-14 00:07:37.492, 1620943657.492,     0.000, UDP  ,  65189,     53,        1,       33
       10.0.0.101,         10.0.0.2, 2021-05-14 00:07:37.648, 1620943657.648,     0.000, UDP  ,  65189,     53,        1,       33
       10.0.0.101,         10.0.0.2, 2021-05-14 00:07:38.648, 1620943658.648,     0.000, UDP  ,  65189,     53,        1,       33
       10.0.0.101,         10.0.0.2, 2021-05-14 00:07:40.664, 1620943660.664,     0.000, UDP  ,  65189,     53,        1,       33
       10.0.0.101,         10.0.0.2, 2021-05-14 00:07:44.664, 1620943664.664,     0.000, UDP  ,  65189,     53,        1,       33
         10.0.0.2,       10.0.0.101, 2021-05-14 00:07:45.096, 1620943665.096,     0.000, UDP  ,     53,  65189,        1,       49
    103.207.42.11,       10.0.0.101, 2021-05-14 00:06:38.481, 1620943598.481,     0.153, TCP  ,     80,  49920,        4,      199
    103.207.42.11,       10.0.0.101, 2021-05-14 00:06:41.823, 1620943601.823,     0.420, TCP  ,    443,  49922,        8,      480
       10.0.0.101,    103.207.42.11, 2021-05-14 00:06:38.336, 1620943598.336,     0.298, TCP  ,  49920,     80,        5,      472
       10.0.0.101,    103.207.42.11, 2021-05-14 00:06:41.711, 1620943601.711,     0.532, TCP  ,  49922,    443,        9,      830
       10.0.0.101,    95.47.161.162, 2021-05-14 00:06:39.586, 1620943599.586,     0.181, TCP  ,  49904,     80,        2,       40
    95.47.161.162,       10.0.0.101, 2021-05-14 00:06:39.586, 1620943599.586,     0.180, TCP  ,     80,  49904,        2,       40
    92.62.115.177,       10.0.0.101, 2021-05-14 00:06:28.451, 1620943588.451,    10.434, TCP  ,     80,  49919,        4,       80
       10.0.0.101,    92.62.115.177, 2021-05-14 00:06:39.899, 1620943599.899,    10.374, TCP  ,  49921,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:06:42.847, 1620943602.847,    10.393, TCP  ,     80,  49921,        4,       80
       10.0.0.101,         10.0.0.2, 2021-05-14 00:07:59.792, 1620943679.792,     0.000, UDP  ,  53916,     53,        1,       47
         10.0.0.2,       10.0.0.101, 2021-05-14 00:07:59.840, 1620943679.840,     0.000, UDP  ,     53,  53916,        1,      165
      72.21.91.29,       10.0.0.101, 2021-05-14 00:05:59.297, 1620943559.297,    60.409, TCP  ,     80,  49916,        5,      903
       10.0.0.101,      72.21.91.29, 2021-05-14 00:05:59.252, 1620943559.252,    60.454, TCP  ,  49916,     80,        6,      482
       10.0.0.101,    95.47.161.162, 2021-05-14 00:07:37.452, 1620943657.452,     0.416, TCP  ,  49928,     80,        4,      515
       10.0.0.101,    92.62.115.177, 2021-05-14 00:06:54.243, 1620943614.243,    10.405, TCP  ,  49923,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:07:08.617, 1620943628.617,    10.406, TCP  ,  49924,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:07:23.118, 1620943643.118,    10.421, TCP  ,  49925,     80,        5,      160
    95.47.161.162,       10.0.0.101, 2021-05-14 00:07:37.639, 1620943657.639,     0.229, TCP  ,     80,  49928,        3,      267
    92.62.115.177,       10.0.0.101, 2021-05-14 00:06:57.202, 1620943617.202,    10.414, TCP  ,     80,  49923,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:07:11.588, 1620943631.588,    10.522, TCP  ,     80,  49924,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:07:26.080, 1620943646.080,    10.412, TCP  ,     80,  49925,        4,       80
         10.0.0.2,       10.0.0.101, 2021-05-14 00:07:54.482, 1620943674.482,    12.979, TCP  ,  49667,  49936,        8,      928
         10.0.0.2,       10.0.0.101, 2021-05-14 00:07:37.450, 1620943657.450,    10.011, TCP  ,  49671,  49927,        6,     2356
         10.0.0.2,       10.0.0.101, 2021-05-14 00:07:37.449, 1620943657.449,    10.012, TCP  ,    135,  49926,        6,      776
         10.0.0.2,       10.0.0.101, 2021-05-14 00:07:54.480, 1620943674.480,    12.981, TCP  ,    135,  49935,        6,      584
         10.0.0.2,       10.0.0.101, 2021-05-14 00:05:38.325, 1620943538.325,   120.001, TCP  ,    445,  49718,        4,      373
    52.114.128.10,       10.0.0.101, 2021-05-14 00:07:59.910, 1620943679.910,     0.336, TCP  ,    443,  49939,       12,     4718
    103.207.42.11,       10.0.0.101, 2021-05-14 00:07:38.771, 1620943658.771,     0.174, TCP  ,     80,  49929,        4,      199
    103.207.42.11,       10.0.0.101, 2021-05-14 00:07:42.365, 1620943662.365,     0.477, TCP  ,    443,  49930,        8,      480
    103.207.42.11,       10.0.0.101, 2021-05-14 00:07:42.243, 1620943662.243,     0.000, TCP  ,    443,  49874,        1,       20
     23.38.188.74,       10.0.0.101, 2021-05-14 00:08:00.411, 1620943680.411,     8.131, TCP  ,     80,  49940,      125,   155957
       10.0.0.101,         10.0.0.1, 2021-05-14 00:07:36.321, 1620943656.321,     3.124, UDP  ,    137,    137,        3,      204
       10.0.0.101,         10.0.0.2, 2021-05-14 00:07:37.449, 1620943657.449,    10.012, TCP  ,  49926,    135,        7,      492
       10.0.0.101,         10.0.0.2, 2021-05-14 00:07:37.450, 1620943657.450,    10.011, TCP  ,  49927,  49671,        7,     1422
       10.0.0.101,         10.0.0.2, 2021-05-14 00:07:54.480, 1620943674.480,    12.981, TCP  ,  49935,    135,        7,      492
       10.0.0.101,         10.0.0.2, 2021-05-14 00:07:54.482, 1620943674.482,    12.979, TCP  ,  49936,  49667,        9,     1144
       10.0.0.101,         10.0.0.2, 2021-05-14 00:05:38.325, 1620943538.325,   120.001, TCP  ,  49718,    445,        4,      106
       10.0.0.101,    52.114.128.10, 2021-05-14 00:07:59.840, 1620943679.840,     0.407, TCP  ,  49939,    443,        9,     2707
       10.0.0.101,    103.207.42.11, 2021-05-14 00:07:38.649, 1620943658.649,     0.296, TCP  ,  49929,     80,        5,      472
       10.0.0.101,    103.207.42.11, 2021-05-14 00:07:42.243, 1620943662.243,     0.599, TCP  ,  49930,    443,        9,      830
       10.0.0.101,    103.207.42.11, 2021-05-14 00:07:42.242, 1620943662.242,     0.001, TCP  ,  49874,    443,        3,       60
       10.0.0.101,     23.38.188.74, 2021-05-14 00:08:00.378, 1620943680.378,     8.156, TCP  ,  49940,     80,       62,     3778
       10.0.0.101,    92.62.115.177, 2021-05-14 00:07:45.096, 1620943665.096,    10.396, TCP  ,  49931,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:07:59.461, 1620943679.461,     6.937, TCP  ,  49938,     80,        4,      128
       10.0.0.101,  239.255.255.250, 2021-05-14 00:07:50.372, 1620943670.372,     5.995, UDP  ,  53829,   1900,        3,      411
       10.0.0.101,       10.0.0.255, 2021-05-14 00:07:46.328, 1620943666.328,     0.000, UDP  ,    138,    138,        1,      201
    92.62.115.177,       10.0.0.101, 2021-05-14 00:07:48.055, 1620943668.055,    10.394, TCP  ,     80,  49931,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:08:02.431, 1620943682.431,     3.464, TCP  ,     80,  49938,        2,       40
       10.0.0.101,         10.0.0.2, 2021-05-14 00:09:23.088, 1620943763.088,     0.000, UDP  ,  50523,     53,        1,       34
         10.0.0.2,       10.0.0.101, 2021-05-14 00:09:23.123, 1620943763.123,     0.000, UDP  ,     53,  50523,        1,       50
    103.207.42.11,       10.0.0.101, 2021-05-14 00:08:38.946, 1620943718.946,     0.000, TCP  ,     80,  49929,        1,       20
    103.207.42.11,       10.0.0.101, 2021-05-14 00:08:39.069, 1620943719.069,     0.199, TCP  ,     80,  49943,        4,      199
     23.38.188.74,       10.0.0.101, 2021-05-14 00:08:08.553, 1620943688.553,     0.757, TCP  ,     80,  49940,      113,   157375
       10.0.0.101,    103.207.42.11, 2021-05-14 00:08:38.946, 1620943718.946,     0.000, TCP  ,  49929,     80,        1,       20
       10.0.0.101,    103.207.42.11, 2021-05-14 00:08:38.946, 1620943718.946,     0.322, TCP  ,  49943,     80,        5,      472
       10.0.0.101,     23.38.188.74, 2021-05-14 00:08:08.553, 1620943688.553,     0.757, TCP  ,  49940,     80,       57,     1140
       10.0.0.101,    92.62.115.177, 2021-05-14 00:08:10.211, 1620943690.211,     0.000, TCP  ,  49938,     80,        1,       32
       10.0.0.101,    92.62.115.177, 2021-05-14 00:08:14.180, 1620943694.180,    10.406, TCP  ,  49941,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:08:28.571, 1620943708.571,    10.389, TCP  ,  49942,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:08:09.696, 1620943689.696,     3.473, TCP  ,     80,  49938,        2,       40
    92.62.115.177,       10.0.0.101, 2021-05-14 00:08:17.140, 1620943697.140,    10.415, TCP  ,     80,  49941,        4,       80
       10.0.0.101,         10.0.0.2, 2021-05-14 00:09:50.487, 1620943790.487,     0.000, UDP  ,  63306,     53,        1,       48
         10.0.0.2,       10.0.0.101, 2021-05-14 00:09:50.487, 1620943790.487,     0.000, UDP  ,     53,  63306,        1,      113
    103.207.42.11,       10.0.0.101, 2021-05-14 00:08:43.028, 1620943723.028,     0.476, TCP  ,    443,  49944,        8,      480
       10.0.0.101,    103.207.42.11, 2021-05-14 00:08:42.852, 1620943722.852,     0.652, TCP  ,  49944,    443,        9,      830
       10.0.0.101,    92.62.115.177, 2021-05-14 00:08:42.915, 1620943722.915,    10.436, TCP  ,  49945,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:08:31.526, 1620943711.526,    10.380, TCP  ,     80,  49942,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:08:45.920, 1620943725.920,    10.406, TCP  ,     80,  49945,        4,       80
       10.0.0.101,    92.62.115.177, 2021-05-14 00:08:57.336, 1620943737.336,    10.390, TCP  ,  49946,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:09:11.680, 1620943751.680,    10.437, TCP  ,  49947,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:09:00.299, 1620943740.299,    10.376, TCP  ,     80,  49946,        4,       80
    52.230.222.68,       10.0.0.101, 2021-05-14 00:09:37.071, 1620943777.071,     0.064, TCP  ,    443,  49868,        2,      209
       10.0.0.101,    52.230.222.68, 2021-05-14 00:09:37.071, 1620943777.071,     0.108, TCP  ,  49868,    443,        2,      139
       10.0.0.101,    95.47.161.162, 2021-05-14 00:08:52.865, 1620943732.865,    45.021, TCP  ,  49928,     80,        2,       40
       10.0.0.101,    92.62.115.177, 2021-05-14 00:09:26.086, 1620943766.086,    10.406, TCP  ,  49948,     80,        5,      160
    95.47.161.162,       10.0.0.101, 2021-05-14 00:08:52.865, 1620943732.865,    45.021, TCP  ,     80,  49928,        2,       40
    92.62.115.177,       10.0.0.101, 2021-05-14 00:09:14.638, 1620943754.638,    10.436, TCP  ,     80,  49947,        4,       80
       10.0.0.101,         10.0.0.2, 2021-05-14 00:10:40.167, 1620943840.167,     0.000, UDP  ,  56956,     53,        1,       47
         10.0.0.2,       10.0.0.101, 2021-05-14 00:10:40.209, 1620943840.209,     0.000, UDP  ,     53,  56956,        1,      165
       10.0.0.101,         10.0.0.2, 2021-05-14 00:10:50.945, 1620943850.945,     0.000, UDP  ,  62092,     53,        1,       44
         10.0.0.2,       10.0.0.101, 2021-05-14 00:10:51.062, 1620943851.062,     0.000, UDP  ,     53,  62092,        1,      163
         10.0.0.2,       10.0.0.101, 2021-05-14 00:09:38.327, 1620943778.327,     0.000, TCP  ,    445,  49718,        1,       21
    103.207.42.11,       10.0.0.101, 2021-05-14 00:09:43.508, 1620943783.508,     0.000, TCP  ,    443,  49922,        1,       20
    103.207.42.11,       10.0.0.101, 2021-05-14 00:09:43.584, 1620943783.584,     0.425, TCP  ,    443,  49952,        8,      480
     52.109.12.18,       10.0.0.101, 2021-05-14 00:09:50.564, 1620943790.564,     0.296, TCP  ,    443,  49953,       11,     6446
     23.38.188.74,       10.0.0.101, 2021-05-14 00:09:44.523, 1620943784.523,     0.038, TCP  ,     80,  49940,        2,       40
       10.0.0.101,         10.0.0.1, 2021-05-14 00:09:36.335, 1620943776.335,     3.095, UDP  ,    137,    137,        3,      204
       10.0.0.101,         10.0.0.2, 2021-05-14 00:09:38.327, 1620943778.327,     0.000, TCP  ,  49718,    445,        1,       32
       10.0.0.101,    103.207.42.11, 2021-05-14 00:09:43.508, 1620943783.508,     0.000, TCP  ,  49922,    443,        3,       60
       10.0.0.101,    103.207.42.11, 2021-05-14 00:09:43.508, 1620943783.508,     0.501, TCP  ,  49952,    443,        9,      830
       10.0.0.101,     52.109.12.18, 2021-05-14 00:09:50.487, 1620943790.487,     0.427, TCP  ,  49953,    443,        8,     1294
       10.0.0.101,     23.38.188.74, 2021-05-14 00:09:44.523, 1620943784.523,     0.038, TCP  ,  49940,     80,        2,       40
       10.0.0.101,    95.47.161.162, 2021-05-14 00:09:37.887, 1620943777.887,     0.422, TCP  ,  49949,     80,        4,      515
       10.0.0.101,    92.62.115.177, 2021-05-14 00:09:40.493, 1620943780.493,    10.405, TCP  ,  49951,     80,        5,      160
    95.47.161.162,       10.0.0.101, 2021-05-14 00:09:38.079, 1620943778.079,     0.230, TCP  ,     80,  49949,        3,      267
    92.62.115.177,       10.0.0.101, 2021-05-14 00:09:29.051, 1620943769.051,    10.426, TCP  ,     80,  49948,        4,       80
       10.0.0.101,    92.62.115.177, 2021-05-14 00:09:54.852, 1620943794.852,    10.483, TCP  ,  49954,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:09:43.456, 1620943783.456,    10.394, TCP  ,     80,  49951,        4,       80
       10.0.0.101,    92.62.115.177, 2021-05-14 00:10:09.305, 1620943809.305,    10.374, TCP  ,  49955,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:09:57.854, 1620943797.854,    10.441, TCP  ,     80,  49954,        4,       80
       10.0.0.101,         10.0.0.2, 2021-05-14 00:11:23.088, 1620943883.088,     0.000, UDP  ,  64260,     53,        1,       34
         10.0.0.2,       10.0.0.101, 2021-05-14 00:11:23.122, 1620943883.122,     0.000, UDP  ,     53,  64260,        1,       50
       10.0.0.101,    92.62.115.177, 2021-05-14 00:10:23.634, 1620943823.634,    10.389, TCP  ,  49956,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:10:12.253, 1620943812.253,    10.375, TCP  ,     80,  49955,        4,       80
    103.207.42.11,       10.0.0.101, 2021-05-14 00:09:39.418, 1620943779.418,    60.152, TCP  ,     80,  49950,        5,      219
    103.207.42.11,       10.0.0.101, 2021-05-14 00:10:39.723, 1620943839.723,     0.145, TCP  ,     80,  49959,        4,      199
    103.207.42.11,       10.0.0.101, 2021-05-14 00:10:44.176, 1620943844.176,     0.412, TCP  ,    443,  49961,        8,      480
       10.0.0.101,    103.207.42.11, 2021-05-14 00:09:39.273, 1620943779.273,    60.297, TCP  ,  49950,     80,        6,      492
       10.0.0.101,    103.207.42.11, 2021-05-14 00:10:39.570, 1620943839.570,     0.298, TCP  ,  49959,     80,        5,      472
       10.0.0.101,    103.207.42.11, 2021-05-14 00:10:44.024, 1620943844.024,     0.564, TCP  ,  49961,    443,        9,      830
       10.0.0.101,    92.62.115.177, 2021-05-14 00:10:38.008, 1620943838.008,    10.406, TCP  ,  49957,     80,        5,      160
       10.0.0.101,   138.91.140.216, 2021-05-14 00:10:40.209, 1620943840.209,     0.441, TCP  ,  49960,    443,        9,     2172
    92.62.115.177,       10.0.0.101, 2021-05-14 00:10:26.594, 1620943826.594,    10.401, TCP  ,     80,  49956,        4,       80
   138.91.140.216,       10.0.0.101, 2021-05-14 00:10:40.281, 1620943840.281,     0.369, TCP  ,    443,  49960,       12,     4718
       52.109.2.0,       10.0.0.101, 2021-05-14 00:10:51.139, 1620943851.139,     0.320, TCP  ,    443,  49962,       25,    27185
         10.0.0.2,       10.0.0.101, 2021-05-14 00:10:39.281, 1620943839.281,    10.805, TCP  ,    445,  49958,       10,     1760
       10.0.0.101,         10.0.0.2, 2021-05-14 00:10:39.280, 1620943839.280,    10.806, TCP  ,  49958,    445,       14,     4673
       10.0.0.101,    92.62.115.177, 2021-05-14 00:10:52.384, 1620943852.384,    10.405, TCP  ,  49963,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:10:40.979, 1620943840.979,    10.403, TCP  ,     80,  49957,        4,       80
       10.0.0.101,       52.109.2.0, 2021-05-14 00:10:51.075, 1620943851.075,    16.140, TCP  ,  49962,    443,       14,     1174
       10.0.0.101,    92.62.115.177, 2021-05-14 00:11:06.758, 1620943866.758,    10.437, TCP  ,  49964,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:10:55.345, 1620943855.345,    10.409, TCP  ,     80,  49963,        4,       80
       10.0.0.101,    92.62.115.177, 2021-05-14 00:11:21.164, 1620943881.164,    10.422, TCP  ,  49965,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:11:09.719, 1620943869.719,    10.429, TCP  ,     80,  49964,        4,       80
         10.0.0.2,       10.0.0.101, 2021-05-14 00:11:38.327, 1620943898.327,     0.000, TCP  ,    445,  49718,        1,       21
    103.207.42.11,       10.0.0.101, 2021-05-14 00:11:39.985, 1620943899.985,     0.150, TCP  ,     80,  49968,        4,      199
     52.109.12.18,       10.0.0.101, 2021-05-14 00:11:40.492, 1620943900.492,     0.074, TCP  ,    443,  49953,        2,       40
       10.0.0.101,         10.0.0.1, 2021-05-14 00:11:36.336, 1620943896.336,     3.172, UDP  ,    137,    137,        3,      204
       10.0.0.101,         10.0.0.2, 2021-05-14 00:11:38.328, 1620943898.328,     0.000, TCP  ,  49718,    445,        1,       32
       10.0.0.101,    103.207.42.11, 2021-05-14 00:11:39.883, 1620943899.883,     0.252, TCP  ,  49968,     80,        5,      472
       10.0.0.101,     52.109.12.18, 2021-05-14 00:11:40.492, 1620943900.492,     0.074, TCP  ,  49953,    443,        2,       40
       10.0.0.101,    95.47.161.162, 2021-05-14 00:10:53.339, 1620943853.339,    45.000, TCP  ,  49949,     80,        2,       40
       10.0.0.101,    95.47.161.162, 2021-05-14 00:11:38.339, 1620943898.339,     0.417, TCP  ,  49967,     80,        4,      515
    95.47.161.162,       10.0.0.101, 2021-05-14 00:10:53.339, 1620943853.339,    45.000, TCP  ,     80,  49949,        2,       40
    95.47.161.162,       10.0.0.101, 2021-05-14 00:11:38.523, 1620943898.523,     0.233, TCP  ,     80,  49967,        3,      267
    92.62.115.177,       10.0.0.101, 2021-05-14 00:11:24.133, 1620943884.133,    10.400, TCP  ,     80,  49965,        4,       80
    103.207.42.11,       10.0.0.101, 2021-05-14 00:11:44.754, 1620943904.754,     0.424, TCP  ,    443,  49969,        8,      480
       10.0.0.101,    103.207.42.11, 2021-05-14 00:11:44.602, 1620943904.602,     0.576, TCP  ,  49969,    443,        9,      830
       10.0.0.101,    92.62.115.177, 2021-05-14 00:11:35.539, 1620943895.539,    10.406, TCP  ,  49966,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:11:38.503, 1620943898.503,    10.400, TCP  ,     80,  49966,        4,       80
       10.0.0.101,    92.62.115.177, 2021-05-14 00:11:49.915, 1620943909.915,    10.405, TCP  ,  49970,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:11:52.877, 1620943912.877,    10.400, TCP  ,     80,  49970,        4,       80
       10.0.0.101,         10.0.0.2, 2021-05-14 00:13:23.087, 1620944003.087,     0.000, UDP  ,  50478,     53,        1,       34
         10.0.0.2,       10.0.0.101, 2021-05-14 00:13:23.121, 1620944003.121,     0.000, UDP  ,     53,  50478,        1,       50
       10.0.0.101,    92.62.115.177, 2021-05-14 00:12:04.290, 1620943924.290,    10.436, TCP  ,  49971,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:12:07.279, 1620943927.279,    10.414, TCP  ,     80,  49971,        4,       80
       10.0.0.101,    92.62.115.177, 2021-05-14 00:12:18.695, 1620943938.695,    10.406, TCP  ,  49972,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:12:21.654, 1620943941.654,    10.404, TCP  ,     80,  49972,        4,       80
         10.0.0.2,       10.0.0.101, 2021-05-14 00:12:52.821, 1620943972.821,     0.000, UDP  ,    123,    123,        1,      120
    103.207.42.11,       10.0.0.101, 2021-05-14 00:12:45.326, 1620943965.326,     0.430, TCP  ,    443,  49975,        8,      480
       10.0.0.101,         10.0.0.2, 2021-05-14 00:12:52.820, 1620943972.820,     0.000, UDP  ,    123,    123,        1,      120
       10.0.0.101,    103.207.42.11, 2021-05-14 00:12:45.180, 1620943965.180,     0.576, TCP  ,  49975,    443,        9,      830
       10.0.0.101,    92.62.115.177, 2021-05-14 00:12:33.071, 1620943953.071,    10.390, TCP  ,  49973,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:12:47.430, 1620943967.430,     7.046, TCP  ,  49976,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:12:36.028, 1620943956.028,    10.390, TCP  ,     80,  49973,        4,       80
       10.0.0.101,    92.62.115.177, 2021-05-14 00:12:58.446, 1620943978.446,    10.405, TCP  ,  49977,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:12:50.494, 1620943970.494,     6.939, TCP  ,     80,  49976,        3,       60
       10.0.0.101,    92.62.115.177, 2021-05-14 00:13:12.821, 1620943992.821,    10.390, TCP  ,  49978,     80,        5,      160
    92.62.115.177,       10.0.0.101, 2021-05-14 00:13:01.423, 1620943981.423,    10.381, TCP  ,     80,  49977,        4,       80
         10.0.0.2,       10.0.0.101, 2021-05-14 00:13:38.329, 1620944018.329,     0.000, TCP  ,    445,  49718,        1,       21
       10.0.0.101,         10.0.0.2, 2021-05-14 00:13:38.329, 1620944018.329,     0.000, TCP  ,  49718,    445,        1,       32
       10.0.0.101,    95.47.161.162, 2021-05-14 00:12:53.776, 1620943973.776,    45.005, TCP  ,  49967,     80,        2,       40
       10.0.0.101,    92.62.115.177, 2021-05-14 00:13:27.196, 1620944007.196,    10.390, TCP  ,  49979,     80,        5,      160
    95.47.161.162,       10.0.0.101, 2021-05-14 00:12:53.776, 1620943973.776,    45.005, TCP  ,     80,  49967,        2,       40
    92.62.115.177,       10.0.0.101, 2021-05-14 00:13:15.762, 1620943995.762,    10.420, TCP  ,     80,  49978,        4,       80
    103.207.42.11,       10.0.0.101, 2021-05-14 00:12:40.287, 1620943960.287,    60.205, TCP  ,     80,  49974,        5,      219
    103.207.42.11,       10.0.0.101, 2021-05-14 00:13:40.681, 1620944020.681,     0.152, TCP  ,     80,  49983,        4,      199
    103.207.42.11,       10.0.0.101, 2021-05-14 00:13:45.758, 1620944025.758,     0.000, TCP  ,    443,  49944,        1,       20
    103.207.42.11,       10.0.0.101, 2021-05-14 00:13:45.868, 1620944025.868,     0.516, TCP  ,    443,  49985,        8,      480
       10.0.0.101,         10.0.0.1, 2021-05-14 00:13:36.336, 1620944016.336,     3.125, UDP  ,    137,    137,        3,      204
       10.0.0.101,    103.207.42.11, 2021-05-14 00:13:45.757, 1620944025.757,     0.001, TCP  ,  49944,    443,        3,       60
       10.0.0.101,    103.207.42.11, 2021-05-14 00:12:40.149, 1620943960.149,    60.343, TCP  ,  49974,     80,        6,      492
       10.0.0.101,    103.207.42.11, 2021-05-14 00:13:40.492, 1620944020.492,     0.341, TCP  ,  49983,     80,        5,      472
       10.0.0.101,    103.207.42.11, 2021-05-14 00:13:45.758, 1620944025.758,     0.626, TCP  ,  49985,    443,        9,      830
       10.0.0.101,    95.47.161.162, 2021-05-14 00:13:38.782, 1620944018.782,     0.411, TCP  ,  49982,     80,        4,      515
       10.0.0.101,    92.62.115.177, 2021-05-14 00:13:41.555, 1620944021.555,    10.390, TCP  ,  49984,     80,        5,      160
    95.47.161.162,       10.0.0.101, 2021-05-14 00:13:38.968, 1620944018.968,     0.224, TCP  ,     80,  49982,        3,      267
    92.62.115.177,       10.0.0.101, 2021-05-14 00:13:30.153, 1620944010.153,    10.389, TCP  ,     80,  49979,        4,       80
         10.0.0.2,       10.0.0.101, 2021-05-14 00:13:38.779, 1620944018.779,    15.010, TCP  ,  49671,  49981,        6,     2356
         10.0.0.2,       10.0.0.101, 2021-05-14 00:13:38.778, 1620944018.778,    15.011, TCP  ,    135,  49980,        6,      776
    103.207.42.11,       10.0.0.101, 2021-05-14 00:14:40.962, 1620944080.962,     0.156, TCP  ,     80,  49990,        4,      199
